Cust_ID	name	code	pop	Block	Ship_mode	Discount	Weight_gm	Cust_calls	Prior_purchases	Priority	Gender	Cust_rating	Cost	Timeliness
8002	Croatia	HRV	7984624.352	A	Ship	10	1711	4	3	medium	M	3	154	1
8003	Cuba	CUB	7993643.371	B	Ship	2	1752	4	2	medium	F	1	219	0
8004	Cyprus	CYP	8002662.391	F	Flight	8	1805	6	4	medium	F	3	255	0
8005	Czech Republic	CZE	8011681.411	D	Ship	14	1194	4	4	low	F	4	161	1
8006	Democratic Republic of the Congo	COD	8020700.43	F	Ship	7	5317	4	10	high	M	3	154	0
8007	Denmark	DNK	8029719.45	B	Ship	3	4007	3	8	medium	M	3	261	1
8008	Djibouti	DJI	8038738.469	F	Ship	35	2526	2	2	low	M	1	252	1
8009	Dominica	DMA	8047757.489	B	Flight	5	1010	5	5	low	F	2	223	1
8010	Dominican Republic	DOM	8056776.509	F	Ship	40	1722	2	3	low	F	5	158	1
8011	Ecuador	ECU	8065795.528	A	Road	4	5806	3	2	medium	M	1	232	1
8012	Egypt	EGY	8074814.548	D	Ship	4	1451	4	6	low	M	5	239	0
8013	El Salvador	SLV	8083833.567	D	Ship	7	5197	4	3	high	F	4	182	0
8014	Equatorial Guinea	GNQ	8092852.587	C	Flight	9	1538	4	5	medium	F	3	267	0
8015	Eritrea	ERI	8101871.607	F	Road	6	1002	5	5	medium	M	2	254	0
8016	Estonia	EST	8110890.626	A	Road	3	4287	5	4	low	M	5	186	0
8017	Ethiopia	ETH	8119909.646	F	Ship	9	4671	3	2	low	M	2	207	0
8018	Falkland Islands (Malvinas)	FLK	8128928.665	F	Ship	54	1712	3	3	medium	M	3	111	1
8019	Fiji	FJI	8137947.685	D	Ship	8	4908	3	3	low	M	1	224	0
8020	Finland	FIN	8146966.705	F	Ship	27	1898	3	3	low	M	2	135	1
8021	France	FRA	8155985.724	A	Flight	1	5113	4	3	medium	M	2	246	0
8022	French Guiana	GUF	8165004.744	A	Road	23	1019	4	2	low	M	2	172	1
8023	French Polynesia	PYF	8174023.763	A	Flight	10	1462	6	4	low	F	4	279	1
8024	French Southern and Antarctic Lands	ATF	8183042.783	F	Ship	9	4452	2	4	low	M	4	114	1
8025	Gabon	GAB	8192061.803	F	Ship	2	5324	4	3	high	F	4	247	1
8026	Gambia	GMB	8201080.822	C	Ship	4	5082	4	3	high	F	4	243	1
8027	Georgia	GEO	8210099.842	C	Road	1	1101	5	5	low	M	1	105	1
8028	Germany	DEU	8219118.861	D	Road	6	5764	4	3	medium	M	2	152	1
8029	Ghana	GHA	8228137.881	A	Flight	9	5718	3	3	medium	M	4	155	1
8030	Gibraltar	GIB	8237156.901	B	Ship	7	4142	2	3	low	F	4	248	0
8031	Greece	GRC	8246175.92	B	Flight	2	4058	5	3	medium	M	2	227	1
8032	Greenland	GRL	8255194.94	A	Ship	5	4127	3	10	high	M	4	242	0
8033	Grenada	GRD	8264213.959	D	Ship	4	5149	3	3	low	M	5	222	0
8034	Guadeloupe	GLP	8273232.979	C	Ship	5	1679	4	4	medium	F	2	206	0
8035	Guatemala	GTM	8282251.999	A	Flight	4	4531	5	4	medium	M	4	250	0
8036	Guinea	GIN	8291271.018	F	Ship	2	4497	4	2	low	M	2	246	1
8037	Guinea-Bissau	GNB	8300290.038	D	Road	9	1483	5	3	low	M	1	158	1
8038	Guyana	GUY	8309309.057	D	Ship	8	4255	2	3	medium	F	1	166	1
8039	Haiti	HTI	8318328.077	F	Flight	33	1989	3	4	low	F	3	172	1
8040	Holy See (Vatican City)	VAT	8327347.097	D	Road	5	5734	4	3	low	F	5	240	1
8041	Honduras	HND	8336366.116	A	Flight	50	3628	3	8	high	M	5	214	1
8042	Hong Kong	HKG	8345385.136	D	Ship	3	5524	4	3	low	F	4	202	1
8043	Hungary	HUN	8354404.155	C	Ship	10	4363	2	4	medium	M	3	130	0
8044	Iceland	ISL	8363423.175	D	Ship	2	3962	4	3	medium	M	3	202	1
8045	India	IND	8372442.195	D	Ship	48	1463	2	4	low	M	4	280	1
8046	Indonesia	IDN	8381461.214	D	Road	10	1708	5	5	low	M	4	260	1
8047	Iran (Islamic Republic of)	IRN	8390480.234	A	Ship	2	4219	3	2	medium	M	4	273	1
8048	Iraq	IRQ	8399499.253	A	Ship	3	5189	3	2	low	F	3	183	0
8049	Ireland	IRL	8408518.273	A	Ship	33	2502	4	3	low	F	1	251	1
8050	Isle of Man	IMN	8417537.293	F	Ship	9	4982	3	3	medium	F	5	193	0
8051	Israel	ISR	8426556.312	F	Road	1	4539	2	3	low	M	1	137	0
8052	Italy	ITA	8435575.332	F	Ship	2	1304	3	2	low	M	1	164	1
8053	Jamaica	JAM	8444594.351	A	Ship	65	2488	5	3	medium	F	1	201	1
8054	Japan	JPN	8453613.371	F	Ship	56	3482	3	3	medium	F	1	207	1
8055	Jordan	JOR	8462632.391	A	Road	4	5824	4	5	high	M	5	105	1
8056	Kazakhstan	KAZ	8471651.41	C	Ship	5	4716	3	7	medium	F	2	135	0
8057	Kenya	KEN	8480670.43	F	Flight	64	1471	4	2	medium	F	1	135	1
8058	Kiribati	KIR	8489689.449	F	Ship	8	5878	2	4	low	M	2	177	1
8059	Korea	PRK	8498708.469	F	Ship	7	4818	4	4	medium	M	1	240	1
8060	Korea	KOR	8507727.489	F	Ship	52	1934	3	2	medium	M	1	147	1
8061	Kuwait	KWT	8516746.508	B	Road	7	5553	3	2	low	M	2	260	1
8062	Kyrgyzstan	KGZ	8525765.528	D	Ship	11	3072	3	3	high	M	4	188	1
8063	Lao People's Democratic Republic	LAO	8534784.547	C	Ship	2	1837	6	2	low	F	2	189	0
8064	Latvia	LVA	8543803.567	D	Ship	62	3532	4	6	low	M	4	209	1
8065	Lebanon	LBN	8552822.587	C	Ship	21	3342	3	2	low	M	3	214	1
8066	Lesotho	LSO	8561841.606	A	Road	10	5997	2	3	low	M	3	263	0
8067	Liberia	LBR	8570860.626	F	Road	57	2896	2	2	medium	F	5	182	1
8068	Libyan Arab Jamahiriya	LBY	8579879.645	F	Flight	4	4918	3	4	medium	F	2	200	0
8069	Liechtenstein	LIE	8588898.665	F	Ship	5	5365	3	5	medium	F	4	257	0
8070	Lithuania	LTU	8597917.685	D	Road	10	4351	4	2	medium	M	3	165	0
8071	Luxembourg	LUX	8606936.704	F	Ship	4	5654	4	3	low	F	3	272	0
8072	Macau	MAC	8615955.724	F	Ship	2	4269	5	3	low	F	4	234	0
8073	Madagascar	MDG	8624974.743	D	Ship	10	5865	6	4	high	F	3	114	0
8074	Malawi	MWI	8633993.763	F	Ship	47	3625	3	3	medium	M	3	237	1
8075	Malaysia	MYS	8643012.783	F	Ship	3	1537	4	5	low	F	1	245	0
8076	Maldives	MDV	8652031.802	A	Ship	37	3523	4	2	low	F	2	262	1
8077	Mali	MLI	8661050.822	D	Road	2	5140	4	3	medium	M	4	222	0
8078	Malta	MLT	8670069.841	C	Flight	4	4519	3	3	medium	M	4	156	1
8079	Marshall Islands	MHL	8679088.861	B	Ship	6	4450	4	5	low	F	5	275	0
8080	Martinique	MTQ	8688107.881	F	Flight	7	1092	5	5	low	F	1	245	0
8081	Mauritania	MRT	8697126.9	F	Ship	9	1845	6	4	low	F	4	284	1
8082	Mauritius	MUS	8706145.92	A	Flight	7	5891	3	3	medium	F	4	230	0
8083	Mayotte	MYT	8715164.939	F	Ship	4	5107	3	4	low	M	4	166	0
8084	Mexico	MEX	8724183.959	F	Ship	5	1563	7	5	low	F	3	310	0
8085	Micronesia	 Federated States of	8733202.979	F	Ship	5	1820	5	5	medium	F	3	242	0
8086	Monaco	MCO	8742221.998	B	Ship	2	5349	6	4	low	F	3	213	0
8087	Mongolia	MNG	8751241.018	F	Ship	9	1973	5	5	medium	F	2	248	0
8088	Montenegro	MNE	8760260.037	C	Road	4	5161	4	4	low	M	3	153	0
8089	Montserrat	MSR	8769279.057	F	Ship	9	5458	4	3	low	M	4	272	0
8090	Morocco	JUN	8778298.077	F	Ship	12	3049	3	3	medium	F	5	229	1
8091	Mozambique	MOZ	8787317.096	F	Ship	7	1292	4	6	medium	F	1	250	0
8092	Namibia	NAM	8796336.116	B	Road	60	2130	5	4	low	F	3	225	1
8093	Nauru	NRU	8805355.135	F	Ship	2	4976	3	3	medium	M	4	209	0
8094	Nepal	NPL	8814374.155	C	Ship	4	1555	6	4	low	M	2	246	0
8095	Netherlands	NLD	8823393.175	D	Road	61	1240	2	8	low	M	3	170	1
8096	New Caledonia	NCL	8832412.194	A	Ship	5	1793	6	4	medium	M	4	292	0
8097	New Zealand	NZL	8841431.214	F	Flight	9	5263	3	6	low	F	2	219	1
8098	Nicaragua	NIC	8850450.233	C	Ship	6	5355	3	2	low	F	1	150	0
8099	Niger	NER	8859469.253	F	Ship	9	4287	5	3	medium	M	5	275	1
8100	Nigeria	NGA	8868488.273	F	Road	1	4392	3	3	low	F	4	143	1
8101	Niue	NIU	8877507.292	B	Ship	9	1771	6	4	low	M	4	309	1
8102	Norway	NOR	8886526.312	A	Ship	3	4660	6	5	high	F	5	246	1
8103	Oman	OMN	8895545.331	B	Road	6	4947	3	4	medium	M	4	228	0
8104	Pakistan	PAK	8904564.351	B	Ship	3	4304	4	2	medium	M	2	160	1
8105	Palau	PLW	8913583.371	F	Ship	6	1555	4	5	low	M	3	271	1
8106	Palestine	PSE	8922602.39	C	Flight	2	4534	4	3	high	F	3	155	0
8107	Panama	PAN	8931621.41	D	Ship	10	4955	5	3	high	F	4	268	0
8108	Papua New Guinea	PNG	8940640.429	B	Ship	51	1573	5	3	low	F	3	167	1
8109	Paraguay	PRY	8949659.449	F	Flight	9	1327	7	5	medium	M	2	250	0
8110	Peru	PER	8958678.469	F	Ship	10	5705	4	3	low	F	4	184	1
8111	Philippines	PHL	8967697.488	F	Ship	25	1009	4	2	high	F	1	135	1
8112	Poland	POL	8976716.508	D	Flight	29	3261	3	3	medium	M	3	203	1
8113	Portugal	PRT	8985735.527	A	Road	9	5418	3	6	medium	M	2	213	1
8114	Puerto Rico	PRI	8994754.547	B	Flight	9	4799	4	2	low	M	1	233	1
8115	Qatar	QAT	9003773.567	A	Ship	7	4961	3	3	medium	F	3	225	1
8116	Republic of Moldova	MDA	9012792.586	F	Ship	4	4160	3	2	medium	F	2	189	0
8117	Reunion	REU	9021811.606	F	Road	8	5098	5	6	medium	M	4	208	0
8118	Romania	ROU	9030830.625	B	Flight	30	3622	3	2	medium	M	3	223	1
8119	Russia	RUS	9039849.645	A	Flight	3	3051	3	3	medium	M	1	185	1
8120	Rwanda	RWA	9048868.664	B	Road	10	1027	5	6	low	M	3	267	0
8121	Saint Barthelemy	BLM	9057887.684	F	Ship	10	5425	3	4	medium	M	4	260	0
8122	Saint Kitts and Nevis	KNA	9066906.704	F	Ship	10	4560	3	4	medium	F	2	164	1
8123	Saint Lucia	LCA	9075925.723	B	Ship	2	1804	4	5	low	F	5	227	1
8124	Saint Martin	MAF	9084944.743	F	Flight	42	3077	4	3	low	M	1	226	1
8125	Saint Pierre and Miquelon	SPM	9093963.762	C	Flight	10	5898	4	3	medium	M	5	157	1
8126	Samoa	WSM	9102982.782	F	Ship	7	2437	6	6	medium	M	2	276	1
8127	San Marino	SMR	9112001.802	F	Ship	10	1534	6	4	medium	M	1	272	1
8128	Sao Tome and Principe	STP	9121020.821	B	Flight	23	3652	4	3	medium	F	1	269	1
8129	Saudi Arabia	SAU	9130039.841	B	Ship	1	5005	5	2	low	M	2	190	0
8130	Senegal	SEN	9139058.86	A	Ship	7	1294	7	4	low	F	2	310	0
8131	Serbia	SRB	9148077.88	A	Ship	9	4449	2	2	high	F	1	96	1
8132	Seychelles	SYC	9157096.9	B	Ship	9	1626	6	4	low	F	2	254	0
8133	Sierra Leone	SLE	9166115.919	C	Ship	6	5659	5	5	low	M	4	154	1
8134	Singapore	SGP	9175134.939	F	Ship	9	1329	5	5	low	M	1	257	0
8135	Slovakia	SVK	9184153.958	A	Ship	7	1716	4	5	medium	F	4	229	1
8136	Slovenia	SVN	9193172.978	F	Ship	45	1903	4	3	low	M	3	179	1
8137	Solomon Islands	SLB	9202191.998	A	Flight	5	5946	5	3	medium	M	2	248	0
8138	Somalia	SOM	9211211.017	A	Ship	32	3893	5	4	medium	F	3	181	1
8139	South Africa	ZAF	9220230.037	D	Ship	8	1021	4	5	low	M	2	235	0
8140	Spain	ESP	9229249.056	B	Ship	8	4321	2	2	low	F	4	180	1
8141	Sri Lanka	LKA	9238268.076	F	Ship	56	3976	3	2	medium	F	4	212	1
8142	Sudan	SDN	9247287.096	B	Ship	7	4764	3	3	medium	M	5	186	0
8143	Suriname	SUR	9256306.115	C	Ship	7	5058	5	3	low	M	2	252	0
8144	Swaziland	SWZ	9265325.135	D	Ship	32	1848	3	3	medium	F	3	175	1
8145	Sweden	SWE	9274344.154	B	Ship	61	3140	6	4	low	F	2	236	1
8146	Switzerland	CHE	9283363.174	F	Road	6	5285	5	7	medium	M	3	232	1
8147	Syrian Arab Republic	SYR	9292382.194	D	Ship	1	1962	5	6	low	M	5	222	0
8148	Taiwan	TWN	9301401.213	B	Ship	9	4940	3	2	medium	F	1	215	0
8149	Tajikistan	TJK	9310420.233	C	Flight	34	3813	4	4	low	M	1	203	1
8150	Thailand	THA	9319439.252	F	Ship	1	4249	3	4	high	F	4	148	0
8151	Macedonia	MKD	9328458.272	A	Road	58	1751	3	4	low	F	1	145	1
8152	Timor-Leste	TLS	9337477.292	F	Ship	33	1500	3	3	medium	M	5	165	1
8153	Togo	TGO	9346496.311	F	Flight	2	4753	5	2	low	M	4	145	0
8154	Tonga	TON	9355515.331	C	Ship	57	1233	5	3	high	M	2	162	1
8155	Trinidad and Tobago	TTO	9364534.35	A	Ship	4	4710	4	10	medium	M	4	257	0
8156	Tunisia	TUN	9373553.37	F	Ship	8	1265	4	5	medium	F	3	232	0
8157	Turkey	TUR	9382572.39	D	Flight	2	4804	3	3	medium	M	2	240	0
8158	Turkmenistan	TKM	9391591.409	F	Ship	5	5466	3	3	medium	F	4	236	0
8159	Turks and Caicos Islands	TCA	9400610.429	A	Flight	51	2628	3	2	low	M	4	229	1
8160	Tuvalu	TUV	9409629.448	A	Road	4	4409	5	10	medium	M	3	216	1
8161	Uganda	UGA	9418648.468	D	Ship	4	5341	4	2	low	M	5	242	0
8162	Ukraine	UKR	9427667.488	F	Ship	52	1644	5	5	low	M	5	164	1
8163	United Arab Emirates	ARE	9436686.507	F	Flight	8	4562	3	2	high	M	2	204	1
8164	United Kingdom	GBR	9445705.527	F	Ship	10	1348	4	6	medium	F	5	226	1
8165	United Republic of Tanzania	TZA	9454724.546	B	Road	31	2326	4	2	medium	F	3	265	1
8166	United States	USA	9463743.566	A	Ship	3	5986	3	3	medium	F	3	265	1
8167	Uruguay	URY	9472762.586	D	Ship	6	4888	4	4	medium	F	1	261	0
8168	Uzbekistan	UZB	9481781.605	D	Ship	10	1428	5	4	medium	F	1	285	0
8169	Vanuatu	VUT	9490800.625	C	Ship	1	4812	4	4	medium	M	3	206	1
8170	Venezuela	VEN	9499819.644	F	Ship	4	2701	3	2	high	M	5	234	1
8171	Viet Nam	VNM	9508838.664	B	Ship	9	1393	7	4	low	F	5	265	0
8172	Wallis and Futuna Islands	WLF	9517857.684	C	Ship	7	5524	4	2	medium	F	2	187	1
8173	Western Sahara	ESH	9526876.703	A	Road	9	1011	6	4	medium	F	3	247	0
8174	Yemen	YEM	9535895.723	F	Ship	9	4184	2	4	high	M	2	156	1
8175	Zambia	ZMB	9544914.742	A	Ship	3	4390	3	8	high	M	2	259	1
8176	Zimbabwe	ZWE	9553933.762	C	Flight	17	3555	2	4	low	M	3	280	1
8177	Afghanistan	AFG	9562952.782	B	Ship	10	1133	6	5	low	F	5	157	0
8178	Albania	ALB	9571971.801	B	Ship	38	2771	5	4	medium	F	4	255	1
8179	Algeria	DZA	9580990.821	B	Road	9	5724	3	3	low	F	1	133	0
8180	Andorra	AND	9590009.84	A	Road	9	1767	5	5	low	M	1	242	0
8181	Angola	AGO	9599028.86	F	Ship	5	5108	4	3	medium	M	3	200	0
8182	Anguilla	AIA	9608047.88	D	Ship	10	5208	6	3	medium	F	3	121	0
8183	Antarctica	ATA	9617066.899	F	Flight	4	5437	4	2	low	M	4	148	0
8184	Antigua and Barbuda	ATG	9626085.919	F	Ship	7	5834	4	2	low	F	3	190	1
8185	Argentina	ARG	9635104.938	B	Ship	9	1165	5	5	medium	F	2	269	0
8186	Armenia	ARM	9644123.958	B	Ship	7	1841	7	4	medium	M	1	308	1
8187	Aruba	ABW	9653142.978	F	Ship	6	4633	4	4	medium	M	5	235	1
8188	Australia	AUS	9662161.997	A	Ship	11	1322	4	3	medium	F	3	135	1
8189	Austria	AUT	9671181.017	C	Flight	14	1497	5	2	medium	F	5	169	1
8190	Azerbaijan	AZE	9680200.036	B	Ship	42	1415	2	3	low	F	4	134	1
8191	Bahamas	BHS	9689219.056	C	Ship	3	4582	6	6	medium	M	3	247	0
8192	Bahrain	BHR	9698238.076	F	Ship	5	4817	4	2	low	F	2	233	0
8193	Bangladesh	BGD	9707257.095	A	Ship	9	5936	2	2	medium	M	1	255	1
8194	Barbados	BRB	9716276.115	F	Flight	57	2113	3	3	low	F	2	263	1
8195	Belarus	BLR	9725295.134	B	Ship	6	4946	5	4	low	M	5	228	1
8196	Belgium	BEL	9734314.154	A	Ship	7	4297	4	3	low	F	5	245	0
8197	Belize	BLZ	9743333.174	F	Ship	44	3802	3	3	high	F	2	263	1
8198	Benin	BEN	9752352.193	F	Ship	3	5193	4	3	medium	F	5	189	0
8199	Bermuda	BMU	9761371.213	A	Ship	32	1370	3	3	low	F	4	157	1
8200	Bhutan	BTN	9770390.232	B	Flight	22	1247	6	5	medium	F	2	159	1
8201	Bolivia	BOL	9779409.252	A	Ship	3	4026	3	5	low	F	1	242	0
8202	Bosnia and Herzegovina	BIH	9788428.272	B	Road	4	1320	5	5	low	M	4	271	0
8203	Botswana	BWA	9797447.291	F	Ship	7	4607	3	3	medium	M	1	187	0
8204	Brazil	BRA	9806466.311	A	Ship	52	1692	3	2	low	M	5	141	1
8205	British Virgin Islands	VGB	9815485.33	B	Road	36	2583	4	4	medium	F	2	185	1
8206	Brunei Darussalam	BRN	9824504.35	A	Flight	4	4505	5	4	low	M	4	175	0
8207	Bulgaria	BGR	9833523.37	B	Flight	4	4780	2	4	medium	F	1	238	0
8208	Burkina Faso	BFA	9842542.389	F	Flight	9	1643	5	5	medium	M	3	224	1
8209	Myanmar	MMR	9851561.409	C	Ship	7	5324	3	3	medium	M	1	229	1
8210	Burundi	BDI	9860580.428	F	Ship	8	5298	4	3	medium	F	3	232	1
8211	Cambodia	KHM	9869599.448	F	Flight	1	4351	5	3	medium	F	2	205	0
8212	Cameroon	CMR	9878618.468	F	Ship	3	4193	3	2	medium	M	3	152	1
8213	Canada	CAN	9887637.487	F	Road	8	4889	4	3	medium	M	5	266	0
8214	Cayman Islands	CYM	9896656.507	F	Ship	5	4716	3	3	low	M	4	170	1
8215	Central African Republic	CAF	9905675.526	A	Ship	59	2239	4	2	medium	M	5	181	1
8216	Chad	TCD	9914694.546	B	Ship	10	4361	4	2	low	M	2	274	0
8217	Chile	CHL	9923713.566	D	Ship	3	4077	5	3	low	M	3	145	1
8218	China	CHN	9932732.585	F	Flight	8	5591	3	2	medium	F	1	236	0
8219	Colombia	COL	9941751.605	B	Ship	9	4720	4	5	low	M	2	267	1
8220	Comoros	COM	9950770.624	A	Road	6	1335	6	4	low	F	2	309	0
8221	Congo	COG	9959789.644	D	Ship	51	1046	3	3	medium	M	3	140	1
8222	Cook Islands	COK	9968808.664	F	Ship	39	2381	4	4	low	M	5	213	1
8223	Costa Rica	CRI	9977827.683	F	Road	22	2015	4	3	medium	F	5	235	1
8224	Cote d'Ivoire	CIV	9986846.703	F	Flight	3	4454	3	3	low	M	1	170	1
8225	Croatia	HRV	9995865.722	C	Ship	3	5897	2	3	low	M	4	189	1
8226	Cuba	CUB	10004884.74	B	Ship	10	1179	4	2	low	F	3	173	1
8227	Cyprus	CYP	10013903.76	D	Ship	9	1835	7	4	medium	F	5	269	0
8228	Czech Republic	CZE	10022922.78	F	Ship	2	4431	6	4	medium	F	2	204	0
8229	Democratic Republic of the Congo	COD	10031941.8	A	Ship	8	1574	4	5	low	M	5	218	1
8230	Denmark	DNK	10040960.82	C	Flight	1	5646	3	2	high	M	3	134	0
8231	Djibouti	DJI	10049979.84	D	Ship	3	4752	4	2	low	M	1	196	0
8232	Dominica	DMA	10058998.86	C	Flight	61	2484	4	3	medium	F	4	232	1
8233	Dominican Republic	DOM	10068017.88	D	Ship	4	5325	5	3	low	F	5	235	0
8234	Ecuador	ECU	10077036.9	D	Ship	48	1867	3	3	medium	F	2	144	1
8235	Egypt	EGY	10086055.92	D	Ship	1	4653	4	3	high	F	3	258	0
8236	El Salvador	SLV	10095074.94	C	Ship	4	5089	4	3	low	M	5	231	1
8237	Equatorial Guinea	GNQ	10104093.96	D	Ship	40	2225	4	3	medium	M	1	230	1
8238	Eritrea	ERI	10113112.98	A	Road	6	2639	6	3	medium	M	3	236	1
8239	Estonia	EST	10122132	F	Ship	6	1667	5	5	low	M	1	227	0
8240	Ethiopia	ETH	10131151.02	F	Ship	10	4583	3	2	low	F	3	168	1
8241	Falkland Islands (Malvinas)	FLK	10140170.04	B	Ship	47	1536	4	2	low	M	5	177	1
8242	Fiji	FJI	10149189.06	D	Ship	4	5363	5	4	medium	M	2	173	0
8243	Finland	FIN	10158208.08	C	Ship	4	5384	3	3	medium	F	3	146	0
8244	France	FRA	10167227.09	A	Flight	6	3625	4	2	low	F	2	187	1
8245	French Guiana	GUF	10176246.11	A	Ship	7	4859	3	2	low	F	3	187	0
8246	French Polynesia	PYF	10185265.13	C	Ship	2	5277	4	3	low	M	2	237	0
8247	French Southern and Antarctic Lands	ATF	10194284.15	D	Ship	55	1875	3	3	low	M	5	110	1
8248	Gabon	GAB	10203303.17	B	Ship	4	5989	4	3	low	M	2	211	0
8249	Gambia	GMB	10212322.19	F	Ship	65	3599	4	2	low	M	2	270	1
8250	Georgia	GEO	10221341.21	B	Flight	37	1447	4	2	medium	M	4	137	1
8251	Germany	DEU	10230360.23	F	Ship	9	1620	4	3	high	M	4	150	1
8252	Ghana	GHA	10239379.25	F	Ship	9	4490	4	2	low	F	2	264	0
8253	Gibraltar	GIB	10248398.27	F	Flight	7	3405	4	2	medium	F	1	210	1
8254	Greece	GRC	10257417.29	A	Ship	9	1302	6	4	low	F	1	271	0
8255	Greenland	GRL	10266436.31	B	Ship	9	5016	4	3	medium	M	3	137	0
8256	Grenada	GRD	10275455.33	D	Ship	4	2212	4	2	medium	M	2	185	1
8257	Guadeloupe	GLP	10284474.35	A	Ship	13	3676	6	4	medium	F	5	212	1
8258	Guatemala	GTM	10293493.37	F	Ship	2	1210	5	6	medium	M	2	223	0
8259	Guinea	GIN	10302512.39	F	Ship	3	4020	4	3	medium	M	5	263	0
8260	Guinea-Bissau	GNB	10311531.41	F	Ship	65	1861	4	2	high	F	1	160	1
8261	Guyana	GUY	10320550.43	A	Road	1	4133	3	2	low	M	5	204	0
8262	Haiti	HTI	10329569.45	D	Ship	6	5954	4	2	medium	F	5	237	0
8263	Holy See (Vatican City)	VAT	10338588.47	C	Ship	7	4466	5	3	medium	M	1	258	1
8264	Honduras	HND	10347607.49	F	Ship	2	5077	5	2	medium	F	2	211	0
8265	Hong Kong	HKG	10356626.51	B	Ship	10	2802	4	3	low	F	3	261	1
8266	Hungary	HUN	10365645.53	F	Ship	2	4045	5	7	medium	M	2	192	1
8267	Iceland	ISL	10374664.55	F	Ship	8	5267	3	3	low	F	4	148	1
8268	India	IND	10383683.57	B	Road	7	4359	6	2	high	M	5	154	1
8269	Indonesia	IDN	10392702.58	C	Ship	6	1335	4	6	low	F	1	246	1
8270	Iran (Islamic Republic of)	IRN	10401721.6	D	Ship	7	5541	2	5	medium	F	4	149	0
8271	Iraq	IRQ	10410740.62	C	Road	3	4797	4	4	medium	F	3	201	0
8272	Ireland	IRL	10419759.64	A	Ship	2	5164	5	2	low	F	4	265	1
8273	Isle of Man	IMN	10428778.66	C	Ship	3	5391	5	10	high	F	5	230	0
8274	Israel	ISR	10437797.68	D	Flight	19	2508	5	3	low	F	3	266	1
8275	Italy	ITA	10446816.7	B	Ship	2	5757	3	2	medium	F	1	239	1
8276	Jamaica	JAM	10455835.72	B	Ship	7	4314	3	3	medium	M	5	133	0
8277	Japan	JPN	10464854.74	A	Ship	5	1184	4	5	medium	F	4	224	0
8278	Jordan	JOR	10473873.76	F	Ship	61	3341	5	2	low	F	3	257	1
8279	Kazakhstan	KAZ	10482892.78	D	Ship	1	4170	5	6	medium	F	4	243	1
8280	Kenya	KEN	10491911.8	B	Flight	45	3776	4	2	medium	M	4	229	1
8281	Kiribati	KIR	10500930.82	B	Ship	10	1289	5	5	low	M	5	245	1
8282	Korea	PRK	10509949.84	A	Ship	10	4721	4	3	medium	M	2	242	0
8283	Korea	KOR	10518968.86	F	Ship	8	1220	5	4	medium	M	4	281	0
8284	Kuwait	KWT	10527987.88	F	Flight	4	4750	4	4	low	M	5	228	0
8285	Kyrgyzstan	KGZ	10537006.9	A	Ship	3	1710	6	4	medium	M	5	249	1
8286	Lao People's Democratic Republic	LAO	10546025.92	A	Flight	5	1854	3	4	medium	M	4	177	0
8287	Latvia	LVA	10555044.94	A	Ship	6	1561	6	4	low	M	1	273	0
8288	Lebanon	LBN	10564063.96	F	Ship	2	5847	2	3	low	M	5	221	0
8289	Lesotho	LSO	10573082.98	A	Ship	40	3668	4	4	medium	M	3	260	1
8290	Liberia	LBR	10582102	B	Ship	10	4366	4	2	medium	M	5	248	1
8291	Libyan Arab Jamahiriya	LBY	10591121.02	F	Ship	7	4958	3	2	medium	M	5	271	0
8292	Liechtenstein	LIE	10600140.04	D	Road	1	1353	4	5	low	M	2	255	1
8293	Lithuania	LTU	10609159.06	F	Road	3	4829	3	3	low	F	3	153	0
8294	Luxembourg	LUX	10618178.07	B	Ship	10	5755	3	2	low	M	5	236	1
8295	Macau	MAC	10627197.09	A	Flight	3	1550	6	4	low	M	5	267	0
8296	Madagascar	MDG	10636216.11	B	Ship	5	5046	3	3	low	F	2	231	0
8297	Malawi	MWI	10645235.13	B	Flight	8	5724	3	3	medium	M	2	140	0
8298	Malaysia	MYS	10654254.15	B	Ship	60	3080	4	2	high	M	1	227	1
8299	Maldives	MDV	10663273.17	C	Ship	10	5775	3	3	medium	M	5	141	0
8300	Mali	MLI	10672292.19	C	Flight	4	4420	5	3	medium	M	4	243	1
8301	Malta	MLT	10681311.21	F	Ship	6	5037	3	4	low	F	1	177	1
8302	Marshall Islands	MHL	10690330.23	A	Ship	3	1361	6	4	low	M	1	273	1
8303	Martinique	MTQ	10699349.25	F	Ship	3	4380	3	2	low	F	1	259	0
8304	Mauritania	MRT	10708368.27	F	Ship	46	2716	3	2	medium	F	5	270	1
8305	Mauritius	MUS	10717387.29	C	Ship	1	4922	3	2	medium	M	4	250	1
8306	Mayotte	MYT	10726406.31	D	Road	9	4230	3	3	medium	F	4	134	1
8307	Mexico	MEX	10735425.33	C	Ship	8	1983	6	4	medium	M	3	266	1
8308	Micronesia	 Federated States of	10744444.35	F	Ship	1	5514	2	6	medium	F	4	143	0
8309	Monaco	MCO	10753463.37	B	Road	32	3832	5	3	low	M	1	238	1
8310	Mongolia	MNG	10762482.39	F	Ship	2	1024	4	5	low	F	5	246	1
8311	Montenegro	MNE	10771501.41	F	Ship	4	4180	5	2	medium	M	2	254	1
8312	Montserrat	MSR	10780520.43	D	Road	8	5355	6	4	low	F	4	201	1
8313	Morocco	JUL	10789539.45	F	Ship	8	4820	5	5	high	F	2	183	0
